trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
214,False,"{'a': 0.4, 'e': 0.1444648063796567}",35,8,16.152596497427947,"{0: 24, 1: 2, 2: 0, 3: 1, 4: 0}",1
215,False,"{'a': 0.4, 'e': 0.1431646231222398}",25,12,30.427892519720174,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.4, 'e': 0.14187614151413963}",25,14,22.938091753306775,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.4, 'e': 0.14059925624051237}",20,0,12.618134934896947,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
218,False,"{'a': 0.4, 'e': 0.13933386293434774}",30,10,5.169950104416928,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
219,False,"{'a': 0.4, 'e': 0.1380798581679386}",20,15,3.6469784680691855,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.4, 'e': 0.13683713944442716}",25,15,9.755389105130131,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.4, 'e': 0.13560560518942733}",20,4,15.060070921506705,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.4, 'e': 0.13438515474272247}",25,12,15.810578566316776,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.4, 'e': 0.13317568835003799}",25,18,11.287798802851665,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.4, 'e': 0.13197710715488764}",20,10,19.42654710576104,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.4, 'e': 0.13078931319049364}",25,11,19.579868101179013,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.4, 'e': 0.1296122093717792}",20,9,8.904601246084026,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.4, 'e': 0.12844569948743317}",25,7,20.78482437832567,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
228,False,"{'a': 0.4, 'e': 0.12728968819204628}",30,18,22.04305695789167,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.4, 'e': 0.12614408099831786}",20,16,7.984483720701594,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.4, 'e': 0.125008784269333}",25,12,12.518699402032858,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.4, 'e': 0.12388370521090901}",20,10,20.812480312074484,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.4, 'e': 0.12276875186401083}",20,16,6.458087385973901,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.4, 'e': 0.12166383309723473}",20,16,5.493361557724111,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.4, 'e': 0.12056885859935962}",20,11,-4.484540993260081,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
235,False,"{'a': 0.4, 'e': 0.11948373887196538}",30,19,6.934625729749477,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
236,False,"{'a': 0.4, 'e': 0.11840838522211769}",20,16,7.772829858282748,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.4, 'e': 0.11734270975511864}",20,11,14.434207903586657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.4, 'e': 0.11628662536732257}",20,16,5.976539297083549,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.4, 'e': 0.11524004573901667}",30,21,18.545264215477214,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.4, 'e': 0.11420288532736551}",20,6,22.617690589447676,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.4, 'e': 0.11317505935941923}",20,0,17.612582398121713,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
242,False,"{'a': 0.4, 'e': 0.11215648382518445}",20,10,18.377439833111477,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.4, 'e': 0.11114707547075779}",20,14,6.0459435606268155,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.4, 'e': 0.11014675179152097}",20,1,17.52721394009408,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.4, 'e': 0.10915543102539729}",25,17,16.144397851159617,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.4, 'e': 0.10817303214616872}",25,3,15.88148642783124,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.4, 'e': 0.1071994748568532}",20,13,-39.800541387455986,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
248,False,"{'a': 0.4, 'e': 0.10623467958314152}",20,12,7.831196443522279,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.4, 'e': 0.10527856746689325}",30,16,27.73084440790374,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.4, 'e': 0.10433106035969121}",25,15,19.878387445584277,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.4, 'e': 0.10339208081645399}",20,8,11.49207162694397,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.4, 'e': 0.1024615520891059}",20,14,4.929242227198905,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.4, 'e': 0.10153939812030395}",20,14,12.616320452646503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.4, 'e': 0.10062554353722121}",20,14,13.013846113486354,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.4, 'e': 0.09971991364538622}",30,22,5.4582836114128295,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.4, 'e': 0.09882243442257775}",20,8,21.89448064192895,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.4, 'e': 0.09793303251277455}",20,3,9.8370235948139,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.4, 'e': 0.09705163522015958}",30,13,30.768794281273244,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.4, 'e': 0.09617817050317815}",35,11,17.946458065393603,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.4, 'e': 0.09531256696864954}",25,9,11.788515818020729,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
261,False,"{'a': 0.4, 'e': 0.09445475386593169}",25,19,12.483257980377843,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.4, 'e': 0.09360466108113831}",30,16,14.950583408599847,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.4, 'e': 0.09276221913140807}",25,19,-7.697348560432092,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
264,False,"{'a': 0.4, 'e': 0.0919273591592254}",20,11,16.264005187657908,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.4, 'e': 0.09110001292679237}",30,16,28.12149058778921,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.4, 'e': 0.09028011281045124}",20,6,11.382787082475462,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.4, 'e': 0.08946759179515719}",25,0,39.24619551864373,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.4, 'e': 0.08866238346900078}",25,14,21.805352566110706,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.4, 'e': 0.08786442201777978}",30,23,12.040958204334999,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.4, 'e': 0.08707364221961976}",20,9,23.794506523524635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.4, 'e': 0.08628997943964319}",20,12,16.351445590660994,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.4, 'e': 0.08551336962468639}",25,0,31.781669926429373,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
273,False,"{'a': 0.4, 'e': 0.08474374929806422}",20,8,17.004726921648448,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.4, 'e': 0.08398105555438164}",35,16,21.791048274018944,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.4, 'e': 0.0832252260543922}",25,20,8.585897125509877,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.4, 'e': 0.08247619901990266}",25,14,21.210324781491636,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.4, 'e': 0.08173391322872355}",25,11,26.06410477911219,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.4, 'e': 0.08099830800966504}",25,18,11.87842755890296,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.4, 'e': 0.08026932323757806}",20,3,29.365844201574006,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.4, 'e': 0.07954689932843985}",20,13,11.198081196804067,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.4, 'e': 0.07883097723448389}",25,13,9.098362915481355,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.4, 'e': 0.07812149843937354}",25,18,12.163656321049594,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.4, 'e': 0.07741840495341917}",25,13,25.578303201859057,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.4, 'e': 0.07672163930883841}",20,6,23.90140161876473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.4, 'e': 0.07603114455505885}",25,11,24.914605132681455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.4, 'e': 0.07534686425406333}",25,15,20.234280295427272,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.4, 'e': 0.07466874247577676}",25,14,19.6749299397212,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.4, 'e': 0.07399672379349477}",20,11,-3.3760118459307034,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
289,False,"{'a': 0.4, 'e': 0.07333075327935332}",25,20,7.68287198604599,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.4, 'e': 0.07267077649983913}",30,13,22.429117166116537,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
291,False,"{'a': 0.4, 'e': 0.07201673951134058}",25,8,-16.569375739902153,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
292,False,"{'a': 0.4, 'e': 0.07136858885573852}",25,10,24.71832814660923,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.4, 'e': 0.07072627155603688}",25,18,10.346551496200766,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.4, 'e': 0.07008973511203255}",35,22,23.430788419457983,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.4, 'e': 0.06945892749602425}",25,10,28.404507150145143,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.4, 'e': 0.06883379714856004}",25,3,2.2349725258118593,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
297,False,"{'a': 0.4, 'e': 0.068214292974223}",30,13,8.407747995745984,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
298,False,"{'a': 0.4, 'e': 0.06760036433745499}",20,9,18.229750889916588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.4, 'e': 0.0669919610584179}",35,21,23.64305285083436,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.4, 'e': 0.06638903340889214}",25,20,10.253880966816629,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.4, 'e': 0.06579153210821212}",25,19,11.734340910942231,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.4, 'e': 0.0651994083192382}",20,9,18.733054397378496,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.4, 'e': 0.06461261364436506}",25,17,16.0417438633486,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.4, 'e': 0.06403110012156578}",20,6,9.135062601026753,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
305,False,"{'a': 0.4, 'e': 0.06345482022047169}",30,18,-4.052819379087711,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
306,False,"{'a': 0.4, 'e': 0.06288372683848745}",20,10,19.6257610660656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.4, 'e': 0.06231777329694106}",20,15,2.470530657571287,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.4, 'e': 0.06175691333726859}",20,16,8.009477576500078,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.4, 'e': 0.061201101117233175}",20,4,23.61309385717382,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.4, 'e': 0.060650291207178075}",25,8,-9.935256417701826,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
311,False,"{'a': 0.4, 'e': 0.06010443858631347}",30,20,16.136266644299013,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.4, 'e': 0.05956349863903665}",30,17,9.444044489989654,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.4, 'e': 0.05902742715128532}",30,15,28.033581920067913,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.4, 'e': 0.05849618030692375}",20,12,15.377477267424332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.4, 'e': 0.05796971468416144}",20,2,31.07495245552203,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.4, 'e': 0.057447987252003986}",20,14,11.298343285759868,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.4, 'e': 0.05693095536673595}",35,23,20.776024362663765,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.4, 'e': 0.05641857676843533}",30,22,14.133579709658445,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.4, 'e': 0.055910809577519406}",25,13,25.820713391469333,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.4, 'e': 0.05540761229132173}",35,25,5.960622317624757,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
321,False,"{'a': 0.4, 'e': 0.05490894378069984}",20,16,7.985938570723947,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.4, 'e': 0.054414763286673544}",20,8,24.875649411669738,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.4, 'e': 0.053925030417093484}",25,14,17.593059890832777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.4, 'e': 0.05343970514333964}",30,4,19.20796219904705,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
325,False,"{'a': 0.4, 'e': 0.052958747797049587}",25,12,23.35087524838202,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.4, 'e': 0.05248211906687614}",20,14,13.738692420646245,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.4, 'e': 0.05200977999527425}",25,18,13.270115534872176,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.4, 'e': 0.05154169197531678}",30,20,19.781310086000417,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.4, 'e': 0.05107781674753893}",20,14,14.024834329639138,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.4, 'e': 0.05061811639681108}",20,7,22.31961708497829,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.4, 'e': 0.05016255334923978}",35,19,14.238161179943615,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
332,False,"{'a': 0.4, 'e': 0.04971109036909662}",30,10,34.94599393708602,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.4, 'e': 0.04926369055577475}",20,8,23.373941727366464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.4, 'e': 0.04882031734077278}",20,16,7.94817826298653,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.4, 'e': 0.048380934484705825}",20,13,12.65507490361788,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.4, 'e': 0.047945506074343475}",20,6,17.67798586012571,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.4, 'e': 0.04751399651967438}",25,7,24.369339742378223,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.4, 'e': 0.04708637055099731}",20,5,25.019755451832296,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.4, 'e': 0.046662593216038335}",20,10,18.5458244680316,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.4, 'e': 0.04624262987709399}",30,17,23.7692742554796,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.4, 'e': 0.045826446208200144}",20,10,4.484635933244751,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
342,False,"{'a': 0.4, 'e': 0.04541400819232634}",25,17,13.855781829685881,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.4, 'e': 0.045005282118595405}",25,16,14.300154909607699,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.4, 'e': 0.044600234579528046}",25,14,18.176479571771097,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.4, 'e': 0.04419883246831229}",30,21,13.294555752355057,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.4, 'e': 0.04380104297609748}",25,13,16.63675953470749,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.4, 'e': 0.043406833589312604}",30,21,18.704894918113514,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.4, 'e': 0.043016172087008794}",25,9,28.39592154805731,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.4, 'e': 0.042629026538225714}",20,3,33.184059052929456,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.4, 'e': 0.042245365299381686}",25,17,14.171474842894725,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.4, 'e': 0.04186515701168725}",20,13,12.058804685908274,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.4, 'e': 0.04148837059858206}",25,15,17.866797881078927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.4, 'e': 0.041114975263194825}",20,14,5.813400321219339,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.4, 'e': 0.040744940485826074}",20,11,5.514375225104496,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.4, 'e': 0.04037823602145364}",20,0,24.97840739050804,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.4, 'e': 0.04001483189726056}",25,11,25.409285678053863,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.4, 'e': 0.039654698410185214}",30,21,-24.309172760751846,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
358,False,"{'a': 0.4, 'e': 0.039297806124493545}",20,9,23.875843117060377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.4, 'e': 0.038944125869373104}",25,17,13.83495485814227,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.4, 'e': 0.038593628736548743}",25,17,16.089769644468422,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.4, 'e': 0.03824628607791981}",30,15,20.586963044773295,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.4, 'e': 0.037902069503218526}",20,16,8.162747615901457,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.4, 'e': 0.03756095087768956}",25,12,26.00302389060022,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.4, 'e': 0.037222902319790356}",20,13,10.659052411566938,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.4, 'e': 0.036887896198912244}",25,13,22.109379255181302,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.4, 'e': 0.036555905133122034}",25,8,17.535522119633196,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
367,False,"{'a': 0.4, 'e': 0.03622690198692394}",30,16,26.006530774589663,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.4, 'e': 0.035900859869041624}",25,13,25.227030339526937,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.4, 'e': 0.03557775213022025}",30,19,9.509137292557748,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
370,False,"{'a': 0.4, 'e': 0.035257552361048265}",20,12,15.750489452655435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.4, 'e': 0.03494023438979883}",20,10,20.87744008901434,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.4, 'e': 0.034625772280290644}",20,10,18.48100360730664,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.4, 'e': 0.034314140329768025}",25,12,22.473879201423486,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.4, 'e': 0.034005313066800116}",20,5,27.150758178770413,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.4, 'e': 0.03369926524919892}",25,10,23.514375201451394,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.4, 'e': 0.03339597186195613}",25,7,32.29169489426182,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.4, 'e': 0.033095408115198524}",25,11,3.2339084070346495,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
378,False,"{'a': 0.4, 'e': 0.03279754944216174}",25,12,24.318596887293506,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.4, 'e': 0.032502371497182284}",25,0,40.33318745270167,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
380,False,"{'a': 0.4, 'e': 0.03220985015370764}",20,2,-3.203043873677471,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
381,False,"{'a': 0.4, 'e': 0.031919961502324276}",30,19,19.45959130908007,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.4, 'e': 0.03163268184880336}",25,12,22.356529023370857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.4, 'e': 0.03134798771216413}",20,15,11.664031748175356,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.4, 'e': 0.03106585582275465}",25,16,18.060755720035054,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.4, 'e': 0.030786263120349856}",30,16,27.21906708650793,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.4, 'e': 0.030509186752266708}",30,8,36.11907236543302,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.4, 'e': 0.030234604071496307}",25,20,8.68464721752162,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.4, 'e': 0.02996249263485284}",25,13,22.92740831033329,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.4, 'e': 0.029692830201139164}",25,11,26.51346567452306,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.4, 'e': 0.029425594729328913}",30,19,22.664888353686564,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.4, 'e': 0.02916076437676495}",20,9,19.74154930852219,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.4, 'e': 0.028898317497374065}",30,20,18.893407151246095,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.4, 'e': 0.0286382326398977}",20,13,10.36111075137743,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.4, 'e': 0.028380488546138623}",20,6,23.72511509511887,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.4, 'e': 0.028125064149223375}",25,15,18.622371758516653,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.4, 'e': 0.027871938571880365}",20,11,15.351870937141957,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.4, 'e': 0.027621091124733443}",20,10,22.207100860921496,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.4, 'e': 0.02737250130461084}",20,10,17.71228087916677,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.4, 'e': 0.027126148792869342}",20,4,29.450168041559543,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
